kids,Budget brand,feile,182.06,2
"",Affordable brand,ken,15103.289999999999,165
electronics,Affordable brand,misfit,52505.51999999999,204
sport,Mid-range brand,sportelite,2961256.4700000016,9660
trousers,Affordable brand,daneildesch,147989.73999999993,3422
auto,Affordable brand,prestige,6271.6799999999985,164
living_room,Budget brand,aerocool,4247.099999999999,5
camera,Mid-range brand,gopro,8353485.610000001,18154
vacuum,Affordable brand,gorenje,2020939.409999995,23464
"",Budget brand,mica,4405.52,138
"",Budget brand,tamaris,70154.86999999997,825
personal,Budget brand,imetec,2878.41,102
tv,High-end brand,hisense,5633161.739999991,8235
construction,Budget brand,stanley,754103.7500000001,4089
iron,Budget brand,polaris,643497.9500000002,18329
"",Budget brand,kapousprofessional,9103.810000000001,2578
"",Budget brand,mecta,20257.86,519
bicycle,Budget brand,bmw,31406.6,237
sport,High-end brand,scott,1329145.59,1973
environment,Budget brand,smile,4275.16,250
living_room,Affordable brand,chairman,16159.13,52
trainer,High-end brand,shua,1081450.4799999997,562
sport,Mid-range brand,kona,70263.41999999998,194
kitchen,High-end brand,smeg,3.671157732000004E7,41784
"",Budget brand,kenzo,572298.9199999999,8426
peripherals,Budget brand,canyon,19039.110000000004,2678
electronics,Budget brand,k-lite,3695.999999999999,480
"",Budget brand,korpus,337.69999999999993,26
"",Budget brand,mekkan,7682.139999999999,140
appliances,Mid-range brand,korting,547948.4299999999,1288
kitchen,Affordable brand,atlant,3.83629430000001E7,134260
"",Budget brand,fleet,2891.2000000000007,82
"",Budget brand,hap-p-kid,25152.129999999997,832
living_room,,"",2.809896702699983E8,683933
camera,High-end brand,nikon,3201453.939999999,4620
sandals,Affordable brand,salamander,2546.13,60
camera,Mid-range brand,samsung,5709.099999999999,185
tools,Affordable brand,gmslivgidromasao,671.0699999999999,3
"",Budget brand,mustela,13333.440000000002,799
tv,Affordable brand,rebus,1329732.4399999985,6588
"",Budget brand,stationeryteam,208.59,5
kids,Mid-range brand,obi,178511.36,279
"",Budget brand,marching,2270.5199999999995,63
keyboard,Budget brand,rapoo,89156.42,3128
iron,Budget brand,redmond,1114518.0800000057,28373
peripherals,Budget brand,x-game,61126.22,9096
bicycle,Affordable brand,forward,281307.21,1395
motherboard,Affordable brand,foxconn,5532.22,32
"",Budget brand,rolife,266.40000000000003,9
"",Budget brand,berber,9576.88,580
electronics,Affordable brand,avermedia,11487.820000000002,105
accessories,Budget brand,nakamichi,737041.76,8435
headphone,Budget brand,intro,691.1999999999999,180
electronics,Affordable brand,tascam,25395.880000000005,123
microphone,Budget brand,maono,723.3000000000001,10
vacuum,Budget brand,saturn,45357.82999999999,1220
kids,Budget brand,zegan,26146.819999999996,542
bag,Budget brand,helios,19520.320000000007,920
sport,Affordable brand,trinx,327855.1100000003,1910
computers,Affordable brand,kingston,4378338.880000004,58787
appliances,Mid-range brand,thomas,2.7639080819999922E7,81214
bedroom,Mid-range brand,orto-bed,862543.5299999997,2177
oven,Budget brand,maxwell,75778.09,1504
audio,Budget brand,meze,2537.0399999999995,44
toys,Affordable brand,hubsan,67099.43999999999,237
slipons,,"",40427.22000000001,674
notebook,High-end brand,dreammachines,273786.4899999999,107
appliances,Budget brand,greentek,34659.869999999995,1297
personal,Budget brand,ramili,11504.999999999998,300
welding,Budget brand,alteco,65194.85999999999,407
compressor,Budget brand,autovirazh,2377.7200000000003,52
blanket,Budget brand,alvitek,176476.2000000001,5186
videocards,Affordable brand,asrock,1762956.619999999,6536
"",Affordable brand,forsage,457471.3499999999,3322
hob,Mid-range brand,hp,6752.0599999999995,275
subwoofer,Budget brand,acv,140274.88999999996,2191
"",Affordable brand,nvidia,29543.780000000006,287
subwoofer,Affordable brand,pioneer,3113346.1099999994,40829
iron,Mid-range brand,hotpoint-ariston,4953.619999999999,103
country_yard,Affordable brand,huter,1841365.8600000013,7277
ski,Mid-range brand,alpina,16974.98,135
"",Budget brand,volsebnaanoc,12028.920000000002,214
kitchen,Affordable brand,delta,114606.21000000004,1347
coffee_machine,Budget brand,galaxy,58707.910000000025,2967
iron,Affordable brand,philips,8301981.899999986,51770
toilet,Budget brand,faans,2406.9499999999994,65
"",Budget brand,kala,1792.7000000000005,35
shoes,Budget brand,miescarpe,20.08,2
kitchen,High-end brand,aero,3617968.850000001,6452
shoes,Affordable brand,genau,49957.10999999999,1253
trainer,Affordable brand,cliff,69371.75,245
"",Budget brand,rossia,14063.780000000004,273
accessories,Affordable brand,pandect,422087.8899999999,1454
appliances,Affordable brand,leadbros,2777118.8700000006,12520
construction,Budget brand,akor,59.88,4
cabinet,Mid-range brand,anreks,2666.48,44
"",Affordable brand,proma,13669.760000000002,53
tv,Affordable brand,philips,1.5523073949999975E7,35777
appliances,Affordable brand,gutrend,3462.96,16
apparel,Affordable brand,velvet,82.38,2
saw,Mid-range brand,mateus,5559.119999999999,56
appliances,Affordable brand,leader,274121.19000000006,2635
motherboard,Affordable brand,colorful,19076.800000000003,235
kitchen,Mid-range brand,hp,6752.0599999999995,275
videoregister,Mid-range brand,blackvue,1351147.1500000001,3174
headphone,Affordable brand,huawei,4518791.720000003,55190
construction,Affordable brand,zubr,2502669.5000000014,7805
"",Budget brand,constantdelight,792.0,97
"",Budget brand,simax,2685.9499999999994,95
ironing_board,Budget brand,perilla,560565.8099999994,14130
sofa,High-end brand,kia,8179.15,5
bed,Mid-range brand,centrpravilnogosna,743253.5,2226
"",Mid-range brand,samsung,8847256.349999983,155917
kids,Budget brand,jjrc,3134.0400000000004,67
"",Budget brand,chuggington,789.5999999999999,89
"",Budget brand,funnyfood,19.23,3
environment,High-end brand,mdv,66746.77999999998,121
accessories,Budget brand,chameleon,153413.50999999998,2818
"",Budget brand,mamako,1518.4999999999998,50
audio,High-end brand,adam,78259.31999999999,127
"",Budget brand,gerber,121404.76999999999,2765
memory,Mid-range brand,samsung,30511.98,627
furniture,Affordable brand,opadiris,241775.17999999993,407
mouse,High-end brand,acer,22220.94000000001,511
keds,Budget brand,crosby,20962.539999999997,439
kids,Affordable brand,hauck,139830.94999999998,431
"",Budget brand,forcekraft,316343.85999999987,3619
air_heater,Affordable brand,denzel,10941.31,317
furniture,Budget brand,koopman,50.19,1
bag,Budget brand,rieker,231040.25999999992,3861
"",Affordable brand,chanel,7114889.860000008,40699
"",Mid-range brand,grohe,1036200.2699999997,2071
carriage,Affordable brand,hauck,139830.94999999998,431
"",Affordable brand,jaguar,2568364.519999998,13732
dolls,Budget brand,simba,582733.2500000023,13359
"",Budget brand,spinmop,48097.28000000002,2387
headphone,Budget brand,redragon,97557.14000000009,4715
accessories,High-end brand,apple,1022686.9999999994,6694
toilet,Affordable brand,kale,41958.23,320
electronics,Affordable brand,gladen,71738.85999999999,307
audio,Affordable brand,aces,71609.70000000001,356
auto,Budget brand,intro,25095.900000000005,129
kids,Affordable brand,babyzz,433309.20000000007,1857
bedroom,Budget brand,verossa,136542.91999999995,3040
"",Budget brand,anskin,7492.6799999999985,921
"",Budget brand,moshi,523.7700000000001,39
notebook,Mid-range brand,haier,32920.02,102
kitchen,Mid-range brand,anreks,17500.480000000014,136
air_heater,High-end brand,bork,110548.08,626
microwave,Budget brand,bbk,15268.710000000003,165
"",Budget brand,armytek,679.6,10
monitor,Mid-range brand,samsung,1.2526362090000028E7,50366
appliances,Budget brand,worwo,4206.720000000001,137
pump,Affordable brand,denzel,138866.16,1199
kitchen,Mid-range brand,komfort-s,24264.150000000005,601
tools,Budget brand,modern,3439.040000000001,154
accessories,Budget brand,bluesonic,30935.269999999993,463
scales,Budget brand,sakura,5680.240000000003,433
"",Budget brand,babycare,10625.85000000001,255
"",Budget brand,polistil,4322.88,55
"",High-end brand,americanmotionfitness,231705.16999999998,105
acoustic,Mid-range brand,yamaha,7264257.929999978,28101
"",Affordable brand,delsey,302553.14,2853
glove,Budget brand,rdx,8865.489999999998,120
peripherals,Budget brand,trust,88629.67000000006,4180
"",Budget brand,hairdorables,55.59,3
electronics,Budget brand,cvgaudio,4410.499999999999,97
electronics,Budget brand,trust,578286.8899999995,11419
computers,Affordable brand,gigabyte,1.6958224789999966E7,67523
"",Budget brand,colombo,18309.73,300
"",Budget brand,osgona,1220.1100000000001,17
"",Affordable brand,nobu,165925.9,586
bathroom,Budget brand,sanita,273729.5799999998,3098
bicycle,Affordable brand,haro,983910.7499999998,3303
kitchen,Budget brand,haeger,4900.419999999999,238
components,Budget brand,raidmax,29009.209999999995,437
kitchen,Affordable brand,aletant,27561.15,219
"",Affordable brand,tundracomfort,1589.7699999999998,13
components,Budget brand,sandisk,576.9,21
"",Affordable brand,gewa,849836.439999999,5584
subwoofer,Budget brand,crunch,6036.030000000003,67
audio,Affordable brand,edge,1535836.7000000037,11257
kids,Budget brand,polese,15440.62,531
construction,High-end brand,inter,54552.48,87
juicer,Budget brand,polaris,324286.49,4628
living_room,High-end brand,stolplit,17938.52,333
keyboard,Budget brand,trust,52738.48999999999,1468
furniture,Budget brand,prc,18.02,1
subwoofer,Budget brand,graffitisound,8031.200000000002,172
appliances,Affordable brand,felisatti,126945.72000000003,533
washer,Affordable brand,atlant,4503965.729999999,17641
meat_grinder,Budget brand,greentek,17013.929999999997,342
video,Mid-range brand,blaupunkt,3568593.710000001,9995
"",Budget brand,aoteli,449263.9099999997,9702
dishwasher,Affordable brand,midea,2226037.4799999995,7725
computers,Budget brand,patriot,132696.96000000005,1688
clocks,Affordable brand,cover,2285757.6900000023,7349
hair_cutter,Affordable brand,touchbeauty,174.94,14
shoes,Budget brand,saniano,6278.089999999997,91
accessories,Budget brand,centurion,1201111.2500000014,13872
videoregister,Affordable brand,stonelock,86950.29000000001,506
bedroom,Budget brand,avrorateksdizajn,393.3999999999999,16
oven,Affordable brand,indesit,996633.4700000001,3909
projector,High-end brand,optoma,2159629.07,2652
computers,Affordable brand,wibtek,33989.64,124
bicycle,Affordable brand,progress,52932.65999999999,257
cabinet,Affordable brand,efp,2734.64,24
iron,Budget brand,ventura,7170.660000000002,195
personal,Budget brand,smile,56816.32000000003,2799
"",High-end brand,fitlux,5310359.679999994,3360
chair,High-end brand,bugaboo,17586.539999999997,59
bicycle,Affordable brand,torrent,432678.41000000015,3900
blender,High-end brand,bork,236406.02000000002,675
accessories,Budget brand,flambeau,176091.74000000002,2105
accessories,Budget brand,petek,1927128.4500000011,23369
appliances,High-end brand,kitchenaid,9113237.510000002,12263
carriage,Mid-range brand,thule,113063.73999999996,146
living_room,High-end brand,molodecnomebel,293967.03,235
"",Budget brand,pinti,694.2499999999999,221
components,High-end brand,dell,63611.499999999985,193
accessories,Affordable brand,tomahawk,1442095.0200000042,14165
appliances,Affordable brand,carver,26204.469999999994,447
massager,Budget brand,masstone,55376.34999999998,3822
steam_cooker,Affordable brand,panasonic,8648.16,24
kids,Budget brand,mattel,21528.920000000002,1444
bed,Affordable brand,davita,19676.16,56
"",Budget brand,philippus,2044.6999999999996,48
kids,Budget brand,shenma,36184.439999999995,426
accessories,Budget brand,tsv,9207.870000000003,133
vacuum,Affordable brand,sencor,295.99,1
audio,Affordable brand,sennheiser,1092604.4799999995,7936
"",High-end brand,garmin,4616585.690000005,11542
kitchen,High-end brand,whirlpool,6959196.700000002,13549
clocks,Mid-range brand,versus,130815.50000000001,414
hdd,Budget brand,apacer,381522.1400000001,9299
shoes,Budget brand,legre,2486420.6299999934,30370
carriage,Affordable brand,evenflo,70441.37000000001,280
hob,High-end brand,kaiser,860789.5200000003,1594
appliances,Budget brand,irit,3744.330000000001,111
"",Budget brand,zx,547.11,9
clocks,Affordable brand,misfit,52505.51999999999,204
furniture,Mid-range brand,romack,61443.350000000006,197
appliances,Affordable brand,pika,7847.97,71
shoes,Budget brand,bartek,613681.610000001,8318
ski,Budget brand,anon,141891.61999999997,1522
electronics,Affordable brand,fli,101137.66999999997,710
"",Budget brand,vitelia,10149.66,223
audio,Affordable brand,panasonic,248868.37999999995,7559
"",Budget brand,masaimedved,222.56000000000003,13
kids,Budget brand,defalucy,2565.7099999999996,264
"",Budget brand,penn,3990.5,46
appliances,Budget brand,bradex,115142.90000000001,4326
bag,Affordable brand,bosch,73255.78999999996,1961
ballet_shoes,Budget brand,respect,79390.80999999998,2805
"",Affordable brand,karcher,1.1596822290000005E7,38140
"",Budget brand,ultravit,3755.850000000002,213
auto,Affordable brand,playme,1659290.4300000002,10504
peripherals,Affordable brand,ricoh,259018.07999999993,1652
generator,Mid-range brand,bissell,11163.239999999998,132
"",Mid-range brand,maxpro,148445.50000000012,365
air_heater,Budget brand,swissline,10956.019999999995,590
sport,Budget brand,nitecore,46708.98000000001,489
"",Affordable brand,oleo-mac,2262.3700000000003,11
appliances,Budget brand,kolner,223613.40999999992,4297
"",Budget brand,vorson,386.1,10
fmcg,Budget brand,sabi,208.50000000000003,15
kids,Budget brand,jiada,153.98000000000002,16
appliances,Mid-range brand,milano,35692.81,371
"",Affordable brand,sjrc,472907.60000000015,1595
"",Budget brand,eksmo,9347.689999999999,1536
"",Budget brand,cacharel,106034.62999999993,2237
furniture,Affordable brand,graco,38442.92999999999,426
"",Budget brand,markjacobs,3390.0799999999995,60
electronics,Budget brand,hiper,77727.18000000001,1880
components,Affordable brand,corsair,158363.47000000006,1166
"",Budget brand,mof,1907.1,65
auto,Affordable brand,ams,1646031.8699999999,7329
components,Mid-range brand,pny,849474.66,2175
audio,High-end brand,lenovo,54295.52,593
"",Affordable brand,solideal,6461.01,31
sport,Affordable brand,ride,807718.8200000001,2672
air_heater,Budget brand,vitek,1327.48,22
player,Mid-range brand,winca,1913398.670000002,6055
sport,Affordable brand,progress,52932.65999999999,257
components,Budget brand,ocz,12116.219999999996,169
cabinet,Affordable brand,bts,4807593.359999995,25764
appliances,Affordable brand,hoover,933482.3800000008,8860
meat_grinder,High-end brand,bork,22238.88,48
shoes,Affordable brand,romax,673251.6399999999,4486
auto,Affordable brand,trendvision,20598.600000000006,141
juicer,Budget brand,zelmer,83331.57999999999,1407
"",Budget brand,teyko,25746.2,412
"",Mid-range brand,belux,85213.92,232
electronics,Budget brand,jvc,891637.5399999998,10879
"",Budget brand,bandainamco,8030.429999999998,130
"",Affordable brand,kuhar,28332.449999999997,127
audio,Affordable brand,beyerdynamic,499797.5300000001,3583
"",Budget brand,konami,28257.68999999999,523
bag,Budget brand,canyon,13341.490000000003,289
faucet,Mid-range brand,am.pm,51121.66999999999,427
keyboard,Affordable brand,kingston,777924.3099999998,7805
shoes,Affordable brand,hoka,8634.640000000001,56
tools,Budget brand,texa,8187.849999999999,314
smartphone,High-end brand,oneplus,7.627174471000013E7,110173
furniture,Affordable brand,skv,20668.199999999997,116
"",Budget brand,fendi,29995.089999999993,584
environment,Mid-range brand,roborock,2387672.1099999985,5059
electronics,Budget brand,mark,339.77,8
kids,Budget brand,cubicfun,8420.580000000002,675
chair,Budget brand,nika,20611.619999999995,439
"",Affordable brand,harleybaby,20017.77999999999,72
"",Affordable brand,ching-ching,76052.17,607
tools,Affordable brand,ikea,26643.289999999997,272
"",Affordable brand,constancy,2638.3999999999996,10
"",Affordable brand,gorizont,7111.0599999999995,55
bathroom,Mid-range brand,belux,36739.159999999996,38
appliances,Budget brand,autovirazh,30998.010000000002,544
"",Mid-range brand,lg,1.5702152209999984E7,72739
living_room,Affordable brand,ferrari,21965.960000000006,237
desktop,Budget brand,jbl,28157.890000000007,383
"",Budget brand,cosrx,3425.0999999999995,147
audio,Affordable brand,parkwood,6082.58,40
kitchen,Affordable brand,brevi,5065.960000000001,82
"",Affordable brand,amatis,197572.9799999999,1911
"",Mid-range brand,yokatta,104966.28999999996,288
"",High-end brand,steelflex,2488899.4200000023,1814
acoustic,Budget brand,itc,1884.4299999999994,71
video,Budget brand,elenberg,2473796.349999998,10206
"",Budget brand,zengen,4565.9699999999975,81
"",Affordable brand,corsair,56604.090000000004,408
"",Budget brand,fisher-price,4586.6500000000015,163
headphone,Budget brand,dunu,8969.55,123
ironing_board,Budget brand,nika,1243240.0600000054,35154
hdd,Budget brand,goodram,35704.979999999996,858
tools,High-end brand,kelet,207028.27000000002,180
computers,Budget brand,titan,247.02,40
toilet,High-end brand,jacobdelafon,8388.9,10
furniture,Budget brand,monkey,4736.85,115
"",Affordable brand,bentley,10457.679999999995,74
"",Budget brand,klymit,3324.4799999999996,39
"",Budget brand,on,59554.03999999999,864
components,Budget brand,hiper,5255.299999999999,132
"",Affordable brand,trazano,4386.7,34
"",Budget brand,dankotoys,91.72,9
"",Budget brand,havit,47690.48000000003,1097
hair_cutter,Affordable brand,oster,101684.75999999995,795
slipons,Budget brand,tesoro,8698.240000000002,192
sport,Mid-range brand,chaod,2162.2,5
clocks,Affordable brand,ingersoll,17717.609999999997,162
"",Budget brand,veston,207294.26999999993,5589
"",Affordable brand,dds,239382.23000000019,1018
"",Budget brand,big,205.92,4
chair,Budget brand,maja,814.3800000000001,14
air_conditioner,Affordable brand,artel,3630038.7800000007,4237
construction,Budget brand,eco,23273.499999999996,2000
toys,Budget brand,nizegorodskaaigruska,828.7999999999998,56
kids,High-end brand,arno,57001.69999999999,93
bath,Mid-range brand,belux,36739.159999999996,38
appliances,Affordable brand,zobo,77182.02000000002,347
sport,Affordable brand,konlega,277452.0600000002,1542
bag,Mid-range brand,ezetil,132138.25,872
hood,Affordable brand,elikor,915744.7000000001,8586
skates,Mid-range brand,maomaoku,2306196.359999998,6809
air_heater,Affordable brand,midea,342917.7799999997,7138
saw,Affordable brand,stalker,9224.770000000002,152
mixer,Affordable brand,braun,291385.0200000002,3912
snowboard,Mid-range brand,bfsnowboards,54840.68000000001,148
environment,Mid-range brand,nagano,37469.34,92
"",Budget brand,stikbot,5189.11,206
furniture,Affordable brand,kirovit,6631.319999999999,47
components,Affordable brand,asrock,3826044.829999999,26286
chair,Affordable brand,kiddy,44363.42,218
"",High-end brand,yuneec,3221.63,3
cartrige,Budget brand,sakura,199.77999999999997,15
hob,Mid-range brand,haier,217716.96000000005,1002
appliances,Budget brand,teplokryma,13363.769999999999,322
stationery,Budget brand,sakura,199.77999999999997,15
sport,Affordable brand,phoenix,2513046.5000000033,14716
"",Budget brand,ovk,8405.040000000003,388
"",Mid-range brand,airwheel,448712.35,1355
notebook,Affordable brand,ilife,10332.940000000002,52
sewing_machine,Affordable brand,leader,274121.19000000006,2635
cabinet,High-end brand,permanence,218440.82,221
meat_grinder,Affordable brand,maunfeld,5408.92,68
"",Budget brand,nutrend,48038.58999999999,1697
glove,Budget brand,leone,20725.860000000008,271
"",Budget brand,yaole,259.44,6
accessories,Budget brand,shoiberg,44004.34,818
accessories,Affordable brand,incar,564452.2600000004,3561
bag,Budget brand,muqajankz,143772.43,2160
"",Budget brand,keenway,53373.55000000001,2228
"",Budget brand,merzuka,7318.500000000001,214
audio,Affordable brand,philips,6002.039999999999,284
"",Affordable brand,scorpion,10601.539999999999,39
audio,Budget brand,razer,413248.5800000001,4026
construction,Budget brand,wortex,38268.13,514
videocards,Mid-range brand,gainward,746674.4199999998,1668
wallet,Budget brand,muqajankz,132227.38,5869
carriage,Mid-range brand,hotmom,250601.71999999997,608
carriage,High-end brand,seed,75422.86,102
electronics,Mid-range brand,peavey,2352975.830000001,4827
"",Affordable brand,dkny,119020.93000000001,2335
"",Affordable brand,palms,535.92,4
"",Budget brand,doff,368.08,4
electronics,Mid-range brand,olympus,43839.679999999986,428
living_room,Affordable brand,maxi-cosi,292246.4200000001,1424
bedroom,Budget brand,belashoff,223946.93,6251
power_supply,Budget brand,enermax,10083.930000000004,82
kitchen,Mid-range brand,obi,503016.2000000001,1602
glove,Affordable brand,hayabusa,13273.060000000003,75
"",Budget brand,piter-trejd,276.78999999999996,37
"",Affordable brand,boto,71063.75000000001,673
construction,High-end brand,firman,2157174.1900000004,2972
kids,Affordable brand,phoenix,5372.259999999999,166
"",High-end brand,danau,53867.95000000001,70
"",Budget brand,castrol,74509.53000000001,2669
"",Budget brand,gembird,5194.000000000001,159
"",Budget brand,dekok,19033.35,1181
hood,Mid-range brand,fagor,4216.759999999999,11
video,Mid-range brand,lg,2.0795192055999932E8,351790
computers,Affordable brand,g.skill,43431.6,326
country_yard,Budget brand,ivt,214.68,3
electronics,Budget brand,dsppa,37101.32000000001,600
"",High-end brand,alkor,2.177403042E7,42353
hood,Affordable brand,beko,335673.0,1740
bathroom,High-end brand,libero,114052.82000000007,147
bath,Affordable brand,creo,2909.3000000000006,11
"",Budget brand,nokian,2.220726885000016E7,279992
"",Budget brand,totaku,5012.499999999999,250
memory,Affordable brand,corsair,24971.770000000004,189
apparel,Affordable brand,salamander,6990081.62000005,60850
"",Budget brand,expromt,19.14,3
tshirt,Affordable brand,columbia,905.2800000000001,32
accessories,Budget brand,harper,36332.299999999996,1039
toys,Budget brand,maisto,25031.199999999997,721
electronics,High-end brand,hamilton,36674.51,34
pump,High-end brand,dab,188823.75000000003,312
chair,Mid-range brand,adamex,51873.52,580
cooler,Budget brand,aerocool,82207.54999999997,4166
acoustic,High-end brand,suzuki,2522.5600000000004,20
toys,Budget brand,fisher-price,113701.58999999998,3010
"",Budget brand,batik,3318.460000000002,630
components,Affordable brand,afox,184237.79999999993,1431
personal,Budget brand,omron,178142.30000000002,3020
"",Affordable brand,arg,1008515.6700000005,4173
appliances,High-end brand,firman,391398.67999999993,1449
"",Budget brand,guerisson,13903.49,1126
printer,Mid-range brand,hp,1.5614055770000035E7,71702
monitor,Affordable brand,philips,2922811.8099999996,8328
electronics,Budget brand,audiotop,1585.5399999999995,22
"",Affordable brand,mfmaster,5296.399999999999,49
chair,Budget brand,zlatek,138137.83000000007,2929
oven,Mid-range brand,svar,24169.749999999996,65
tools,Budget brand,nexttool,6546.460000000001,87
dolls,Budget brand,polese,11074.570000000003,336
air_heater,Budget brand,teplokryma,13363.769999999999,322
"",Budget brand,madguy,1914.99,67
auto,Affordable brand,ryobi,105954.18000000007,1080
kids,Budget brand,os,246.00000000000006,40
"",Budget brand,nmp,3990.5800000000004,61
videoregister,Budget brand,anytek,1135408.999999996,13418
desktop,High-end brand,evrika,117495.76000000002,142
generator,Budget brand,polaris,1306644.31,16992
bicycle,Budget brand,sigma,8225.619999999999,343
accessories,Budget brand,cenmax,701811.1599999993,9896
electronics,Budget brand,harper,3842141.5899999994,40759
"",Affordable brand,toneybaby,33091.62999999999,143
iron,Budget brand,galaxy,67252.04999999994,2875
appliances,High-end brand,dyson,9244827.980000004,17174
compressor,Affordable brand,laston,656534.1600000001,1798
"",High-end brand,gretsch,250771.69000000006,462
"",Budget brand,luazonlighting,3873.3899999999994,260
"",Budget brand,alinapaint,3252.28,219
peripherals,Mid-range brand,hp,2.205489727000003E7,102625
"",Affordable brand,comma,90544.31999999999,428
coffee_machine,Affordable brand,moulinex,20042.729999999992,358
computers,High-end brand,hpe,328069.99,440
hob,High-end brand,kuppersbusch,29814.640000000007,21
"",Budget brand,guliver,16620.57,453
appliances,Affordable brand,philips,3.85659508499998E7,203141
computers,Budget brand,cobra,32299.290000000008,174
"",Budget brand,tactic,7612.43,511
"",Budget brand,fabrikakomiksov,458.51,54
sport,Affordable brand,kpt,271732.4600000001,1439
steam_cooker,High-end brand,kuppersberg,299989.7899999999,156
videoregister,Affordable brand,xiaomi,1769572.5200000028,28725
tv,Affordable brand,xiaomi,1.9886192629999932E7,40062
bag,Budget brand,prologic,37249.85,1266
video,Budget brand,acme,99654.01999999997,1746
faucet,Budget brand,cobra,1792.52,10
kids,Budget brand,goo.n,15845.430000000002,1031
accessories,Budget brand,jvc,3313374.5600000005,33123
"",Affordable brand,greta,1111891.5900000003,6534
air_heater,Affordable brand,hintek,15309.849999999999,132
dishwasher,Budget brand,aeg,800.51,1
sofa,Mid-range brand,komfort-s,4869565.579999994,12949
videoregister,Affordable brand,alpine,80439.25000000003,362
coffee_machine,Affordable brand,philips,6016262.510000003,9273
telephone,Affordable brand,panasonic,1353356.0899999978,30067
shoes,Affordable brand,etor,3986914.349999991,35945
electronics,Mid-range brand,headrush,32335.169999999987,105
keds,High-end brand,weekend,138891.02000000005,391
"",Affordable brand,bridgestone,6724626.640000005,55312
cartrige,,"",67380.45,3443
toys,Budget brand,jimcarrey,3175.5099999999998,294
cabinet,Affordable brand,brw,2.1797759470000014E7,68365
"",Budget brand,deluxe,260802.16999999998,11887
videoregister,Budget brand,prestigio,235253.5199999999,6311
furniture,Affordable brand,ferrari,21965.960000000006,237
"",Affordable brand,lava,14110.610000000002,104
living_room,Mid-range brand,sv,1.4750377429999998E7,51734
scales,Affordable brand,dauscher,38150.80000000001,4411
accessories,Budget brand,rivacase,87199.56999999999,2631
"",Budget brand,poli,7214.960000000004,385
furniture,Affordable brand,creoceramique,36697.10999999998,229
cultivator,High-end brand,viking,577343.8799999997,874
skates,Affordable brand,biwec,84.69,1
juicer,High-end brand,smeg,663267.2400000002,1332
accessories,Affordable brand,cardrox,91291.15000000002,307
audio,Affordable brand,morel,375292.56999999995,2810
"",Affordable brand,polini,195930.05999999985,2540
peripherals,Budget brand,crown,35974.17,3888
"",Budget brand,hankook,2619082.269999999,27794
"",Budget brand,smashbox,315461.08999999997,7577
"",Affordable brand,artel,3.15154789799998E7,192156
"",Budget brand,arsi,112425.29999999999,2242
"",Budget brand,belyjedinorog,37.6,4
subwoofer,Budget brand,alphard,1313036.0700000005,16565
"",Budget brand,banquet,296.52000000000004,12
"",Budget brand,ravenol,32298.589999999997,143
appliances,Affordable brand,klima,1533468.4200000013,7419
"",Mid-range brand,babywood,185869.47000000006,523
furniture,Budget brand,babygo,78961.81000000003,988
coffee_machine,High-end brand,krups,940572.8400000003,1464
kids,Budget brand,sozzy,182.53000000000003,28
"",Affordable brand,delta,6520999.359999996,53267
acoustic,Budget brand,cortland,354419.87000000005,2927
fan,Budget brand,rovus,7412.4,36
"",Mid-range brand,am.pm,663982.78,1005
kitchen,Affordable brand,panasonic,4577404.270000002,41262
"",Budget brand,kite,10478.820000000002,118
"",Budget brand,lorelli,32557.50999999999,854
kids,Affordable brand,hubsan,67099.43999999999,237
components,Affordable brand,omoikiri,230007.3,1055
kitchen,Mid-range brand,snez,52617.680000000015,165
"",Budget brand,eurol,22972.040000000008,829
apparel,Budget brand,milavitsa,770351.8500000007,31850
environment,Budget brand,ditreex,15821.52,467
"",Budget brand,naturakamchatka,47.12,23
toster,Budget brand,saturn,18814.009999999995,813
sport,Affordable brand,stinger,52076.390000000014,230
electronics,Affordable brand,panasonic,7260586.159999999,43876
"",Mid-range brand,thrustmaster,1406125.700000001,3346
kids,Affordable brand,hq,18096.139999999996,459
water_heater,High-end brand,rinnai,175537.80999999997,311
environment,Affordable brand,bosch,2.5930645170000147E7,153714
"",Affordable brand,wehncke,190276.04000000007,729
components,Budget brand,yota,617.7600000000001,24
"",Budget brand,dla,306.31000000000006,20
microwave,Affordable brand,oursson,140093.19,1974
"",Affordable brand,beaba,46.18,1
kids,Budget brand,starwars,112.77,7
hdd,Affordable brand,micron,15356.74,88
diapers,Budget brand,moony,22251.29,1183
construction,Affordable brand,dewalt,1.7676327020000048E7,61734
telephone,Budget brand,hiper,20008.21,1077
"",Budget brand,tundra,64945.90000000001,1277
"",Budget brand,uvelirnyetradicii,8272.929999999998,269
toys,Affordable brand,sphero,6788.210000000001,31
electronics,Budget brand,swissline,27412.559999999998,114
kitchen,Budget brand,greentek,21144.33999999999,563
sandals,,"",8373.510000000002,300
"",Budget brand,stellar,405.0400000000001,120
dolls,Budget brand,gulliver,16834.27,723
living_room,Budget brand,nania,334140.26999999996,5170
toys,Budget brand,monchhichi,4572.3,138
"",Budget brand,smarttrike,2995.339999999999,49
tools,Budget brand,edon,274968.61000000016,6243
telephone,Affordable brand,ergo,6056.610000000002,307
projector,Affordable brand,xiaomi,2909218.6999999993,1761
shoes,Budget brand,glam-forever,1468.8100000000004,61
player,Affordable brand,incar,193886.86000000002,483
